video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=k6Ih35XaJ7Y&pp=ygULcmFjZVNlYXR0bGU%3D,/@NatGeo,National Geographic,Seattle Street Racing | National Geographic,210K,11 years,"About National Geographic: National Geographic is the world's premium destination for science, exploration, and adventure.",2024-02-03 22:23:24.544554
/watch?v=zwOImSrzmCg&pp=ygULcmFjZVNlYXR0bGU%3D,/@Partymanners2,Horse Racing,Seattle Slew - Full Documentary,1.6M,10 years,"Seattle Slew (February 15, 1974 -- May 7, 2002) was an American Thoroughbred race horse who won the Triple Crown in ...",2024-02-03 22:23:24.547752
/watch?v=zd73x5wNyuA&pp=ygULcmFjZVNlYXR0bGU%3D,/@NBCSports,NBC Sports,Seattle Seahawks wide receiver DK Metcalf competes in 100m race at USATF Golden Games | NBC Sports,9.4M,2 years,Seattle Seahawks wide receiver DK Metcalf finishes last in a nine-man field in the 100m at the USATF Golden Games but clocks ...,2024-02-03 22:23:24.550580
/watch?v=IV9a_BlMKkw&pp=ygULcmFjZVNlYXR0bGU%3D,/@raisingrookies,Raising Rookies,Spartan Kids Race - Seattle 2022 - All Distances,953,11 months,A quick video of our muddy experience at the Seattle Spartan Kids Race! We had kids in every race distance - the 2 Mile ...,2024-02-03 22:23:24.553529
/watch?v=woCdvwtCweI&pp=ygULcmFjZVNlYXR0bGU%3D,/@SpartanRaceTube,Spartan,| Spartan Race LIVE 2018 - Seattle,77K,Streamed 5 years,2nd Race of the 2018 US National Championship Series Spartan Up! Sign up now: http://spartan.com AROO!!! Follow us: ...,2024-02-03 22:23:24.557066
/watch?v=xDWwhvVi29Y&pp=ygULcmFjZVNlYXR0bGU%3D,/@secretariat224,Vintage North American Horse Racing,Seattle Slew - The 1977 Belmont Stakes,240K,17 years,"Improved footage and different camera angles of The Slew's classic Belmont win. Great footage, especially on the backstretch, ...",2024-02-03 22:23:24.559367
/watch?v=EKyRwUPDsyc&pp=ygULcmFjZVNlYXR0bGU%3D,/@VISITSEATTLEtv,VISITSEATTLE.tv,Visit Seattle | The Emerald Race | Episode 1,244K,6 years,"In the Emerald Race series premiere, watch as three former reality star teams touch down in Seattle ready to dive head first into a ...",2024-02-03 22:23:24.561885
/watch?v=p8JiT0qLSkc&pp=ygULcmFjZVNlYXR0bGU%3D,/@KING5Seattle,KING 5 Seattle,"5 people shot at Kent street race at problem intersection, police say",25K,8 months,"Five people were shot at a street race in Kent early Sunday morning, according to the Renton Police Department who also ...",2024-02-03 22:23:24.564268
/watch?v=EGy7sjH0emw&pp=ygULcmFjZVNlYXR0bGU%3D,/@ebaukoadventure1144,Ebauko Adventure,Spartan Race Seattle-Super 2022,1.2K,1 year,Spartan Race Seattle 2022. Wish we had capture videos doing some of the major obstacles. The wife was tired and forgot to turn ...,2024-02-03 22:23:24.566846
/watch?v=hjqEJBPGhh4&pp=ygULcmFjZVNlYXR0bGU%3D,/@MotorsportsonNBC,Motorsports on NBC,2023 Supercross Round 11 in Seattle | EXTENDED HIGHLIGHTS | 3/25/23 | Motorsports on NBC,217K,10 months,"NBC Sports – the home of motorsports – features unparalleled motorsports programming, fueled by the network's media rights ...",2024-02-03 22:23:24.570447
/watch?v=PAGl5htWeMU&pp=ygULcmFjZVNlYXR0bGU%3D,/@KING5Seattle,KING 5 Seattle,Street racing proposal approved by Seattle City Council,2.5K,6 months,"Ten Seattle streets will now be designated as restricted racing zones, allowing automated speed cameras to be installed.",2024-02-03 22:23:24.572973
/watch?v=QJZdau40QPw&pp=ygULcmFjZVNlYXR0bGU%3D,/@H1Unlimited,H1 Unlimited,Best of the 2010's - 2015 Seattle Final Heat,60K,4 years,Jimmy Shane and J. Michael Kelly duel in one of the best Seattle Finals in history.,2024-02-03 22:23:24.575380
/watch?v=LzTs_QBxHmA&pp=ygULcmFjZVNlYXR0bGU%3D,/@H1Unlimited,H1 Unlimited,"1985 APBA Gold Cup | Seattle, WA",17K,3 years,"Full race broadcast of the 1985 Budweiser APBA Gold Cup in Seattle, WA. ---------- Log on to http://www.h1unlimited.com/ for the ...",2024-02-03 22:23:24.577686
/watch?v=KaLF1e5wmA0&pp=ygULcmFjZVNlYXR0bGU%3D,/@SpartanRaceTube,Spartan,2019 US National Series Seattle Super | Spartan Race,119K,4 years,"The Spartan Race is heading to Seattle for the Seattle Super, another qualifying race on the #RoadtoTahoe for the Spartan Race ...",2024-02-03 22:23:24.581380
/watch?v=v3cV74SbxzE&pp=ygULcmFjZVNlYXR0bGU%3D,/@fox13seattle,FOX 13 Seattle,City of Kent wants to stop street racing | FOX 13 Seattle,21K,11 months,"City officials are looking to crackdown on illegal street racing, citing a danger not only to participants, but bystanders. Subscribe to ...",2024-02-03 22:23:24.583953
/watch?v=JUOucngw58g&pp=ygULcmFjZVNlYXR0bGU%3D,/@wastedcentury1805,Wasted Century,Seattle Slew's debut race,3K,6 years,First career race for Triple Crown winner Seattle Slew. This was a 6 furlong Maiden Special Weight race at Belmont Park on ...,2024-02-03 22:23:24.586400
/watch?v=fVPRxUfaunU&pp=ygULcmFjZVNlYXR0bGU%3D,/@VISITSEATTLEtv,VISITSEATTLE.tv,Visit Seattle | The Emerald Race | Episode 4,253K,6 years,"In this episode, our three former reality star teams immerse themselves in Seattle's natural surroundings. From getting 'forest ...",2024-02-03 22:23:24.588711
/watch?v=6bT7CggGFRM&pp=ygULcmFjZVNlYXR0bGU%3D,/@LiveLikeRob,LIVE LIKE ROB,2022 SPARTAN BEAST RACE IN SEATTLE! 21K,975,1 year,"FORGIVE THE HOMO MUSIC, APPARENTLY THERE WAS A ""COPYRIGHT CLAIM""",2024-02-03 22:23:24.595540
/watch?v=2_GiHKcCCmU&pp=ygULcmFjZVNlYXR0bGU%3D,/@wastedcentury1805,Wasted Century,1978 Marlboro Cup -- Seattle Slew defeats Affirmed,68K,7 years,"September 16, 1978. First meeting of Triple Crown winners. Affirmed was the 1/2 favorite at Belmont Park.",2024-02-03 22:23:24.597982
/watch?v=qGHknmmc8qo&pp=ygULcmFjZVNlYXR0bGU%3D,/@SpartanRaceTube,Spartan,2018 Seattle Sprint & Super Full Recap | Spartan,28K,5 years,AROO!!! Follow us: http://facebook.com/SpartanRace http://twitter.com/SpartanRace.,2024-02-03 22:23:24.600811
/watch?v=wb3SfFnYBYo&pp=ygUMcmFjZSBTZWF0dGxl,/@Partymanners2,Horse Racing,1977 Kentucky Derby - Seattle Slew,187K,11 years,1977 Kentucky Derby.,2024-02-03 22:23:32.699518
/watch?v=SjijDSUZQwY&pp=ygUMcmFjZSBTZWF0dGxl,/@nhra,NHRA,Top Fuel Harley racer Beau Layne has wild crash in Seattle,1.3M,4 years,Top Fuel Harley racer Beau Layne took one of the wildest rides of the season at the #NorthwestNats. Layne got up under his own ...,2024-02-03 22:23:32.702746
/watch?v=pov_Sa3IuFs&pp=ygUMcmFjZSBTZWF0dGxl,/@joeman25,Joeman25,2023 Seattle 250 West Main Event (4K Full Race)  #2023,38K,10 months,1. # 18 Jett Lawrence 2. # 24 Rj Hampshire 3. # 48 Cameron Mcadoo 4. # 56 Enzo Lopes 5. # 34 Max Vohland Thanks for the ...,2024-02-03 22:23:32.705537
/watch?v=oOtcnGrhKlw&pp=ygUMcmFjZSBTZWF0dGxl,/@KCTS9InClose,IN Close,Seattle Space Race,1.8K,8 years,"The Seattle area is home to hundreds of tech companies, and some are looking beyond tech into outer space. Tech billionaires ...",2024-02-03 22:23:32.708333
/watch?v=i6tTLoRJs40&pp=ygUMcmFjZSBTZWF0dGxl,/@PaigeChristianCraig,The Craig Family,HEAT RACE WIN IN SEATTLE | Christian Craig Battle From Last To 9th,57K,10 months,"What a night in Seattle, Washington for Round 11 of the 2023 Supercross Season!! Making our way back to the Westcoast, ...",2024-02-03 22:23:32.710980
/watch?v=EAhNBcm2zhc&pp=ygUMcmFjZSBTZWF0dGxl,/@Tom9Ace,Tom9Ace,1993 Seattle Full Race,2K,1 year,ESPN coverage of the Seafair Texaco Cup 0:00 Intro 2:55 Miss Rock flip 4:15 George Woods update 5:23 Slo-Mo-Shun V 6:13 ...,2024-02-03 22:23:32.714615
/watch?v=sYvPuF5t_9I&pp=ygUMcmFjZSBTZWF0dGxl,/@raisingrookies,Raising Rookies,Spartan Kids Race - 1 Mile - 8 YRS OLD- Seattle North - MUDDY FINISH,2.6K,2 years,"We did our first Spartan Kids Race in Seattle, and it was the most fun we have had on an obstacle course! Obstacles included ...",2024-02-03 22:23:32.724428
/watch?v=MQovaJVMF38&pp=ygUMcmFjZSBTZWF0dGxl,/@TheHumanistReport,The Humanist Report,Amazon Pours $1.4 Million Into Seattle Race to Defeat Socialist Kshama Sawant,18K,4 years,************************ The Humanist Report (THR) is a progressive political podcast that discusses and analyzes current news ...,2024-02-03 22:23:32.733011
/watch?v=UXurFwr-whg&pp=ygUMcmFjZSBTZWF0dGxl,/@RussMcElroy,Russ McElroy,1974 Seattle Seafair Unlimited Hydroplane Race Highlights,28K,6 years,Racing highlights from 74 Seafair.,2024-02-03 22:23:32.743482
/watch?v=McmkHhVuuO0&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Watch: Group destroys car at street racing event in Seattle's University District,10K,2 years,A large crowd in Seattle's University District neighborhood destroyed a car in the middle of an intersection Friday during a street ...,2024-02-03 22:23:32.745794
/watch?v=E71essCsDPw&pp=ygUMcmFjZSBTZWF0dGxl,/@joeman25,Joeman25,250 West LCQ 2023 Seattle Full Race From The Stands,1K,10 months,1. 53 Derek Drake 2. 173 Hunter Schlosser 3 . 84 Mitchell Harrison 4. 981 Austin Politelli 5. 93 Jerry Robin Thanks for the support ...,2024-02-03 22:23:32.752350
/watch?v=J8geD_MfOGY&pp=ygUMcmFjZSBTZWF0dGxl,/@bangaloreturfclub7711,Bangalore Turf Club,RUN FOR THE SUN : THE SEATTLE SLEW PLATE (52),6.5K,1 month,BANGALORE WINTER MEETING 2023-24 WINNER: RUN FOR THE SUN JOCKEY: VIVEK.G TRAINER: PRASANNA KUMAR.,2024-02-03 22:23:32.761286
/watch?v=IsP8OcjuzZU&pp=ygUMcmFjZSBTZWF0dGxl,/@SpartanRaceTube,Spartan,"Spartan Race Seattle | ""I got over my fears and had fun""",16K,8 years,"For the first time ever, Spartans toed the line in Seattle to conquer the first ever Seattle Super! AROO!!! Follow us: ...",2024-02-03 22:23:32.763898
/watch?v=pAIUiCv2VoE&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,"Race for Seattle City Council, District 2",816,2 months,FOX 13 reporter Jennifer Dowling is tracking the race for Seattle City Council District 2. Subscribe to FOX 13 Seattle: ...,2024-02-03 22:23:32.771431
/watch?v=VNTOfZdt3D4&pp=ygUMcmFjZSBTZWF0dGxl,/@Rylan.V,RYLAN V,SEATTLE STREET RACING + SPRINGFEST,800,10 months,In this Video we got Seattle street racing + Springfest was an insane weekend full of wild cars and good times 2010 335i e92 Main ...,2024-02-03 22:23:32.780773
/watch?v=iw-QYkEjVBM&pp=ygUMcmFjZSBTZWF0dGxl,/@secretariat224,Vintage North American Horse Racing,Seattle Slew - 1977 Kentucky Derby,163K,17 years,The 1977 Kentucky Derby won by the terrific Seattle Slew.,2024-02-03 22:23:32.787198
/watch?v=130zdaMM1ck&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Clipper round the world race stops in Seattle,178,5 years,KING 5's Amity Addrisi reporting.,2024-02-03 22:23:32.789817
/watch?v=B7jFevSkNhk&pp=ygUMcmFjZSBTZWF0dGxl,/@joeman25,Joeman25,Eli Tomac 50th Main Event Win 2023 Seattle 450 SX (Full Race 4K) From The Stands,118K,10 months,Watch Eli Tomac win his 50th main event win. This footage is from the 2023 Seattle 450 SX race from the stands. Eli was fighting ...,2024-02-03 22:23:32.794997
/watch?v=7QmY-B5TA24&pp=ygUMcmFjZSBTZWF0dGxl,/@CriticalPast,CriticalPast,Slo-mo-shun IV hydroplane wins the 1952 Seattle Gold Cup race after SUCH CRUST IV...HD Stock Footage,5.8K,9 years,"CriticalPast is an archive of historic footage. The vintage footage in this video has been uploaded for research purposes, and is ...",2024-02-03 22:23:32.800618
/watch?v=u8ym0chpOUA&pp=ygUMcmFjZSBTZWF0dGxl,/@usdnurbansustainabilitydir7135,USDN: Urban Sustainability Directors Network,Driving Toward Equity - Seattle's Race and Social Justice Initiative,6.4K,8 years,"The Opportunity for Government to Advance Racial Equity: Lessons Learned from Seattle In this video, you will: - Gain increased ...",2024-02-03 22:23:32.808806
/watch?v=FFxDoBuZFX4&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Jim Pugel enters Seattle City Council race,226,5 years,The race for a Seattle City Council seat is heating up. Seven people have now filed paperwork to raise money for the seat being ...,2024-02-03 22:23:40.435264
/watch?v=cHoIjWBX1Xk&pp=ygUMcmFjZSBTZWF0dGxl,/channel/UCSHDAnzOaIeMkgmatC7AnnQ,Ian Ethan Case,"Live @ Seattle Center: ""The Infinite Race"" (Ian Ethan Case feat. G Maxwell Zemanovic)",8K,7 years,"Ian Ethan Case: 18-string acoustic double-neck guitar, fretless guitar, electric guitar, live looping G Maxwell Zemanovic: drums ...",2024-02-03 22:23:40.437289
/watch?v=FYQsLc8SvUw&pp=ygUMcmFjZSBTZWF0dGxl,/@RacerXIllustrated,Racer X Motocross & Supercross News,Racer X Films: Race eXamination from 2012 Seattle,5.7K,3 years,"This week on Race eXamination, we take a look at one of the more memorable first time winners in supercross history. The always ...",2024-02-03 22:23:40.438990
/watch?v=GnuHTSlFCao&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,County results for Washington Secretary of State race | FOX 13 Seattle,751,1 year,"Voter analyst Frank Girolami breaks down results of the Washington Secretary of State race, county by county. Subscribe to FOX ...",2024-02-03 22:23:40.440626
/watch?v=SgqK0McjL7E&pp=ygUMcmFjZSBTZWF0dGxl,/@bigcheaptrickfan,bigcheaptrickfan,Hydro Race Seattle Mariners Game,499,4 years,Hydro Race Seattle Mariners Game.,2024-02-03 22:23:40.442151
/watch?v=RsEcwnjHM3w&pp=ygUMcmFjZSBTZWF0dGxl,/@britishpathe,British Pathé,Yacht race in Seattle (1948),1K,3 years,"GAUMONT BRITISH NEWSREEL (REUTERS) To license this film, visit ...",2024-02-03 22:23:40.443720
/watch?v=WXg_Czva9ms&pp=ygUMcmFjZSBTZWF0dGxl,/@nhra,NHRA,Antron Brown races to the points lead with his win in Seattle,8K,6 years,Antron Brown piloted his dragster to the Top Fuel victory Sunday at the 30th annual NHRA Northwest Nationals at Pacific ...,2024-02-03 22:23:40.445346
/watch?v=kXybsEDv0Ak&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,The Clipper Race Stops in Seattle!,232,5 years,Ellen Tailor (aka Ellen Sailor) tells us about the 40000 mile race around the world.,2024-02-03 22:23:40.446974
/watch?v=ZO5Wr-R3Og0&pp=ygUMcmFjZSBTZWF0dGxl,/@ClipperRTW,Clipper Round the World Yacht Race,SEATTLE PACIFIC CHALLENGE (You had my heart),55K,7 years,The Seattle Pacific Challenge was felt by many to be the toughest leg of the 2015-16 edition of the Clipper Race so far. This short ...,2024-02-03 22:23:40.448567
/watch?v=dtHUy3Zp8Tg&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,Seattle mayoral candidates weigh in on City Attorney race | FOX 13 Seattle,412,2 years,"With ballots now in the hands of voters, polling shows an uphill battle for progressives. Regardless of whoever gets elected mayor, ...",2024-02-03 22:23:40.450654
/watch?v=Dk3gGALFB9Q&pp=ygUMcmFjZSBTZWF0dGxl,/@Tom9Ace,Tom9Ace,1995 Seattle Full Race,718,1 year,ESPN coverage of the Texaco Cup 0:00 Intro 5:22 Heat 1A 9:29 Dave Villwock spotlight 12:01 Heat 1B 17:10 Heat 2A 21:31 Heat ...,2024-02-03 22:23:40.453049
/watch?v=MiqLVHF60RA&pp=ygUMcmFjZSBTZWF0dGxl,/@SupercrossLive,Monster Energy Supercross,Ken Roczen - Seattle - Race Day LIVE 2019,6.7K,4 years,"Jim Holley talks with Ken Roczen on Press Day. Monster Energy® AMA Supercross, an FIM World Championship, is the most ...",2024-02-03 22:23:40.454534
/watch?v=jloZw6VC2Pw&pp=ygUMcmFjZSBTZWF0dGxl,/@GetOutThereMagazine,GetOutThereMagazine,Amica Seattle Marathon Race Review,905,9 years,Get Out There Magazine Race Reporter Erin Haluschak enjoyed the hilly but very scenic half marathon by some of Seattle's iconic ...,2024-02-03 22:23:40.455828
/watch?v=NccHkkn4yF4&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,Seafair milk carton boat races start Saturday | FOX 13 Seattle,664,1 year,Seafair milk carton boat races start Saturday Subscribe to FOX 13 Seattle: ...,2024-02-03 22:23:40.457206
/watch?v=p4_uS5bm9Gs&pp=ygUMcmFjZSBTZWF0dGxl,/@LNMotorsports,Feld Motor Sports,Supercross - Seattle - Race Preview,2.5K,15 years,Monster Energy Supercross from Seattle! Jason Weigandt and Jim Holley talk about tonight's exciting races. Monster Energy AMA ...,2024-02-03 22:23:40.458465
/watch?v=j5FwObpyhE4&pp=ygUMcmFjZSBTZWF0dGxl,/@SupercrossLive,Monster Energy Supercross,Jimmy Decotis - Seattle - Race Day LIVE 2019,1.7K,4 years,"Jim Holley talks with Jimmy Decotis before the race. Monster Energy® AMA Supercross, an FIM World Championship, is the most ...",2024-02-03 22:23:40.459773
/watch?v=j1edHMBuu3Y&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,Seattle Mayoral race preview,833,2 years,"With Mayor Jenny Durkan announcing that she would not be running for a second term, 15 candidates for Seattle mayor will be ...",2024-02-03 22:23:40.461113
/watch?v=5i5wnZNGqJk&pp=ygUMcmFjZSBTZWF0dGxl,/@JasonBeem,Jason Beem,Seattle to Vancouver BC/Hastings Race Course,900,6 years,"Today I took a trip up I-5 northbound to beautiful Vancouver, British Columbia and Hastings Race Course. Hope you enjoy!",2024-02-03 22:23:40.462325
/watch?v=SDF2kfnyoW8&pp=ygUMcmFjZSBTZWF0dGxl,/@SupercrossLive,Monster Energy Supercross,After the Checkered Flag - Seattle - Race Day LIVE 2018,1.2K,5 years,"Ralph Sheheen and Jeff Emig do a deeper analysis of the race action. Monster Energy® AMA Supercross, an FIM World ...",2024-02-03 22:23:40.463636
/watch?v=5aoLK76bTZk&pp=ygUMcmFjZSBTZWF0dGxl,/@VISITSEATTLEtv,VISITSEATTLE.tv,Visit Seattle | The Emerald Race | Episode 6 Trailer,47K,6 years,"In the series finale, teams reflect on their time in Seattle and how their experiences inspired them. Host Catherine Lowe invites the ...",2024-02-03 22:23:40.464857
/watch?v=am_5eTP2ty4&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,New Seattle City Council taking shape as races are called,2.3K,2 months,"Change is coming to the Seattle City Council, as the results of last week's general election are becoming clearer. Six of the nine ...",2024-02-03 22:23:48.628980
/watch?v=-umPLY1tcDc&pp=ygUMcmFjZSBTZWF0dGxl,/@seattleakira4090,SEATTLE AKIRA,SEATTLE - THIS IS SPARTA - RACE LEADER SILVA - RF ONLINE REDFOX,70K,6 years,IGN: SEATTLE GUILD: AKIRA SERVER: TITAN Play RF Online RedFox here: https://www.playredfox.com/rf_online Music: Termik ...,2024-02-03 22:23:48.632842
/watch?v=abXxxtFB8YU&pp=ygUMcmFjZSBTZWF0dGxl,/@RussMcElroy,Russ McElroy,1973 Seattle Seafair Unlimited Hydroplane Race,14K,6 years,Highlights from 1973 Seafair.,2024-02-03 22:23:48.635924
/watch?v=UF1WSSmuumU&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Bruce Harrell wins Seattle mayor's race,9.2K,2 years,Bruce Harrell has won the Seattle mayor's race over Lorena Gonzalez after staking out a commanding lead on election night.,2024-02-03 22:23:48.638868
/watch?v=bsphsaQWAbc&pp=ygUMcmFjZSBTZWF0dGxl,/@TheRcSaylors,TheRcSaylors,Miss Seattle Review - AquaCraft Fast RC Race Boat - TheRcSaylors,30K,8 years,"Aquacraft Miss Seattle Brushless RTR RC Race Boat Review in Marco Island Florida with Nate and Abby, TheRcSaylors! Want to ...",2024-02-03 22:23:48.642865
/watch?v=ZP0dW1m7qT8&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,Race for Seattle Mayor: Bruce Harrell surges ahead of Lorena Gonzalez in early returns,1.1K,2 years,Former Council President Bruce Harrell leads current City Council President M. Lorena González in the race for Seattle mayor ...,2024-02-03 22:23:48.645950
/watch?v=lbkwi-ICxSw&pp=ygUMcmFjZSBTZWF0dGxl,/@wyatt1636,Andre Loranc,2022 Seattle North Spartan Kids Race,203,1 year,Kids enjoyed their Spartan race!! #spartan #spartanrace #spartankids #spartan.,2024-02-03 22:23:48.651354
/watch?v=vAQwYTzFck4&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,New candidates in Seattle City Council race,273,5 years,Seattle's struggle with homelessness and affordable housing has injected new life into an upcoming city council race.,2024-02-03 22:23:48.654422
/watch?v=wyQRGA0SuL8&pp=ygUMcmFjZSBTZWF0dGxl,/@VISITSEATTLEtv,VISITSEATTLE.tv,Visit Seattle | The Emerald Race | Episode 5,244K,6 years,"In this episode, watch as Amy & Maya, Ernie & Cindy and Brody & Andrew continue their day-tripping adventures right outside the ...",2024-02-03 22:23:48.658029
/watch?v=mkiIbOCLdHE&pp=ygUMcmFjZSBTZWF0dGxl,/@TheOCRReport,The OCR Report,SPARTAN RACE BIG BEAR BEAST 2023 | ALL OBSTACLES,22K,8 months,This beast was a 2 loop format due to the snow on the mountain which consisted of doing all obstacles twice. Watch the Full Elite ...,2024-02-03 22:23:48.660217
/watch?v=L52pk0k8O68&pp=ygUMcmFjZSBTZWF0dGxl,/@ThunderboatsVideo,Thunderboats Video,1961 Seattle Trophy Race,1.2K,1 year,"Tempest, $ Bill, Miss Madison and Fascination I race each other in three heats to determine the winner of the 1961 Seattle Trophy ...",2024-02-03 22:23:48.661936
/watch?v=85s_0-xK5wI&pp=ygUMcmFjZSBTZWF0dGxl,/@SupercrossLive,Monster Energy Supercross,Barcia's Mechanic - Seattle - Race Day LIVE - 2017,8.2K,6 years,"Jim Holley catches up with Justin Barcia's mechanic, Ben Schiermeyer. Monster Energy® AMA Supercross, an FIM World ...",2024-02-03 22:23:48.663497
/watch?v=3RSO90YkW-g&pp=ygUMcmFjZSBTZWF0dGxl,/@briancallanan5005,Brian Callanan,Loop the 'Lupe: Seattle' BEST Obstacle Course Race!,193,1 year,"Loop the 'Lupe is coming to West Seattle June 4, 2022! Register NOW for our mud-crawling, wall-climbing obstacle course, with ...",2024-02-03 22:23:48.665800
/shorts/UDEjl8E36uI,/@SoapboxRacing,Soapbox Racing,Soapbox Race | BUNNY SLIPPER | SEATTLE  2014 🐰,3.3K,5 months,shorts #soapbox #soapboxrace Soapbox Race | BUNNY SLIPPER | SEATTLE 2014 The Red Bull Soapbox Race is a soapbox ...,2024-02-03 22:23:48.668311
/watch?v=cnKEzsjP6zQ&pp=ygUMcmFjZSBTZWF0dGxl,/@fox13seattle,FOX 13 Seattle,The race for the Seattle City Attorney reaches critical mass | FOX 13 Seattle,2.4K,2 years,"The elections are just hours away, and the normally quiet position of Seattle City Attorney has turned into, arguably, one of the ...",2024-02-03 22:23:48.672729
/watch?v=vpbvlpHwoQk&pp=ygUMcmFjZSBTZWF0dGxl,/@varhsashen3649,Candi L.,The Amazing Race 35  Finale Sneak Peek,2.6K,1 month,"For the first time in 35 seasons, the final leg will take on a bit of a different structure. Rather than being a linear series of tasks ...",2024-02-03 22:23:48.675517
/watch?v=icfgT0rfIb0&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Seattle Marathon to close several streets for annual races on Sunday,1.5K,2 months,WSDOT will close several roads in the city including the I-5 Express Lanes for the full and half marathon races. Read more: ...,2024-02-03 22:23:48.678445
/watch?v=FRDyA9-7ltE&pp=ygUMcmFjZSBTZWF0dGxl,/@KING5Seattle,KING 5 Seattle,Ballot returns from tight District 3 race are highest in Seattle,123,4 years,"King County elections officials say 22% of ballots have already been submitted from District 3, which includes Capitol Hill, the ...",2024-02-03 22:23:48.681323
/watch?v=KgwEuerSPsI&pp=ygUMcmFjZSBTZWF0dGxl,/@varhsashen3649,Candi L.,"The Amazing Race 35 EP12 A Sunset, Seattle Scramble, finale!!",9.7K,1 month,"as shown at the end of EP11 12/13/23 (We.) 9:30 PM CBS (#3612-90) A Sunset, Seattle Scramble Congrats on the final 3 teams ...",2024-02-03 22:23:48.684254
/watch?v=cF_J7n78i7M&pp=ygUMcmFjZSBTZWF0dGxl,/@kironewsradio,KIRO Newsradio 97.3 FM,Hydroplane Race at Seattle Seafair 2022,1.4K,1 year,Watch the hydroplane races on Lake Washington at Seafair 2022.,2024-02-03 22:23:48.687182
